FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,Age,AveMonthSpend,BikeBuyer,AgeGroup,log_AveMonthSpend,log_Age,log_YearlyIncome
Dylan,Thomas,4225 Almond Drive,Newton,British Columbia,Canada,V2M1S6,200-555-0184,8/3/1950,Partial High School,Skilled Manual,M,S,1,2,1,2,58059,47,74,0,45-55,4.304065093,3.850147602,10.96921501
Sara,Rogers,2061 Normal Ave.,Westminster,British Columbia,Canada,V3L 1E7,120-555-0113,3/26/1950,Partial High School,Skilled Manual,F,M,1,3,1,2,33746,47,53,0,45-55,3.970291914,3.850147602,10.42661717
Patrick,James,6872 Jimno Ave.,Bremerton,Washington,United States,98312,199-555-0131,5/19/1950,Partial College,Professional,M,M,1,2,1,2,82083,47,89,0,45-55,4.48863637,3.850147602,11.31548621
Nathan,Edwards,6050 Camino Ricardo,Burlingame,California,United States,94010,463-555-0137,6/13/1950,Partial College,Professional,M,M,0,1,1,2,92597,47,94,0,45-55,4.543294782,3.850147602,11.43601202
Morgan,Jackson,6102 Lakeview Place,La Jolla,California,United States,92806,296-555-0186,7/27/1950,Partial College,Professional,F,M,1,1,2,4,66629,47,68,0,45-55,4.219507705,3.850147602,11.1068952
Ian,Green,7922 Rancho View Drive,Lemon Grove,California,United States,91945,183-555-0146,5/17/1950,Partial College,Professional,M,M,1,1,2,4,110865,47,110,0,45-55,4.700480366,3.850147602,11.61606852
Emma,Bennett,2217 Pueblo Dr.,Oakland,California,United States,94611,408-555-0111,5/16/1950,Partial College,Professional,F,M,0,1,2,4,77100,47,64,0,45-55,4.158883083,3.850147602,11.25285856
Aidan,Long,5800 Abbey Court,Santa Monica,California,United States,90401,967-555-0155,4/21/1950,Bachelors ,Management,M,M,1,1,1,3,131840,47,101,0,45-55,4.615120517,3.850147602,11.78934435
Richard,Phillips,5234 Esperanza Drive,Torrance,California,United States,90505,882-555-0162,6/23/1950,Bachelors ,Management,M,S,1,1,1,3,116807,47,96,0,45-55,4.564348191,3.850147602,11.66827828
Kevin,Young,7286 Norris Court,Woodland Hills,California,United States,91364,230-555-0112,10/18/1950,Bachelors ,Management,M,M,1,2,1,3,118648,47,98,0,45-55,4.584967479,3.850147602,11.68391641
James,Simmons,3445 Fine Drive,Sooke,British Columbia,Canada,V0,151-555-0130,4/9/1951,High School,Professional,M,M,1,2,1,2,88081,46,90,0,45-55,4.49980967,3.828641396,11.38601212
Isaac,Turner,6169 Delacy Ave.,Bellingham,Washington,United States,98225,827-555-0120,9/22/1951,High School,Professional,M,S,1,2,1,2,84102,46,83,0,45-55,4.418840608,3.828641396,11.33978563
Marcus,Butler,2735 Acardia Pl.,Kirkland,Washington,United States,98033,834-555-0187,8/2/1951,High School,Professional,M,M,1,2,1,2,97050,46,93,1,45-55,4.532599493,3.828641396,11.48298159
Olivia,Walker,6389 Atherton Circle,Woodburn,Oregon,United States,97071,577-555-0116,12/18/1951,Partial College,Professional,F,M,0,1,1,2,86144,46,64,0,45-55,4.158883083,3.828641396,11.36377559
Carson,Washington,3809 Lancelot Dr.,Glendale,California,United States,91203,518-555-0192,1/3/1951,Partial College,Professional,M,S,1,2,1,2,88394,46,84,1,45-55,4.430816799,3.828641396,11.38955937
Catherine,Sanders,65 Joseph Ave,El Cajon,California,United States,92020,669-555-0129,6/21/1952,Partial High School,Skilled Manual,F,S,0,2,1,2,69735,45,49,1,25-45,3.891820298,3.80666249,11.15245762
Lee,Alvarez,4569 La Salle Ct.,Coronado,California,United States,92118,843-555-0135,8/22/1952,Partial High School,Skilled Manual,M,S,1,2,1,2,89441,45,88,0,25-45,4.477336814,3.80666249,11.40133447
Jennifer,Morgan,4837 Mohr Lane,Everett,Washington,United States,98201,179-555-0118,11/16/1952,High School,Professional,F,M,1,2,1,2,74447,45,57,1,25-45,4.043051268,3.80666249,11.21784274
Richard,Campbell,1349 Steven Way,San Carlos,California,United States,94070,817-555-0174,5/23/1952,High School,Professional,M,M,1,2,1,2,88216,45,94,0,25-45,4.543294782,3.80666249,11.38754363
Elijah,Sharma,8561 Hilltop Road,Bellingham,Washington,United States,98225,783-555-0176,7/13/1952,High School,Professional,M,S,1,2,1,2,94276,45,84,1,25-45,4.430816799,3.80666249,11.45398193
Ricky,Jimenez,8211 Fremont Street,Burbank,California,United States,91502,291-555-0134,2/23/1952,High School,Professional,M,M,1,2,1,2,97538,45,93,1,25-45,4.532599493,3.80666249,11.48799732
Kaitlyn,Thomas,8914 Amador Ct.,Oregon City,Oregon,United States,97045,364-555-0125,2/16/1952,High School,Professional,F,M,1,2,1,2,77188,45,60,0,25-45,4.094344562,3.80666249,11.25399928
Desiree,Serrano,Klara Straße 844,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0168,5/10/1958,Bachelors ,Management,F,S,0,4,3,3,140072,39,82,1,25-45,4.406719247,3.663561646,11.84991186
Marcus,Richardson,"33, quai de l´ Iton",Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0140,3/19/1957,Partial College,Professional,M,M,1,3,4,4,169930,40,155,1,25-45,5.043425117,3.688879454,12.04314187
Zoe,Richardson,Heideweg 1459,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0181,2/8/1957,High School,Professional,F,M,1,4,4,4,138283,40,98,1,25-45,4.584967479,3.688879454,11.83705759
Ronald,Sara,Königstr 486,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0154,10/23/1957,Partial College,Professional,M,M,1,3,4,4,151590,40,149,1,25-45,5.003946306,3.688879454,11.92893479
Johnny,Pal,"67, avenue de Villiers",Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0174,9/12/1956,Partial College,Professional,M,M,1,4,3,3,113516,41,131,1,25-45,4.875197323,3.713572067,11.63969908
Jasmine,Gray,Erftplatz 990,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0129,3/14/1956,High School,Professional,F,M,1,4,4,4,119886,41,96,0,25-45,4.564348191,3.713572067,11.69429657
Chelsea,Fernandez,662 T St.,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0120,10/21/1956,Partial College,Professional,F,S,0,4,3,3,132767,41,81,1,25-45,4.394449155,3.713572067,11.79635099
Armando,Muñoz,7072 Meadow Lane,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0129,5/3/1956,High School,Professional,M,M,1,4,3,3,153810,41,132,1,25-45,4.882801923,3.713572067,11.94347335
Bruce,Diaz,"461, boulevard Beau Marchais",Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0143,10/5/1955,High School,Professional,M,M,1,4,3,3,132457,42,138,1,25-45,4.927253685,3.737669618,11.79401334
Pamela,Prasad,"870, rue de Fontfroide",Paris,Seine (Paris),France,75012,1 (11) 500 555-0149,7/8/1955,High School,Professional,F,S,1,4,3,3,89305,42,70,1,25-45,4.248495242,3.737669618,11.39981276
Geoffrey,Chandra,Galeriestr 6816,Bonn,Hamburg,Germany,53131,1 (11) 500 555-0158,3/9/1955,Partial College,Professional,M,M,1,4,4,4,172072,42,160,1,25-45,5.075173815,3.737669618,12.05566827
Orlando,Rubio,Viktoria-Luise-Platz 464,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0159,6/4/1955,Partial College,Professional,M,M,1,3,4,4,149615,42,152,1,25-45,5.023880521,3.737669618,11.91582061
Valerie,Chen,1739 Sun View Terr,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0121,7/19/1955,Partial College,Professional,F,S,0,3,4,4,140732,42,95,1,25-45,4.553876892,3.737669618,11.85461265
Tara,Xie,6512 Cypress Ave,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0133,6/1/1955,High School,Professional,F,M,1,3,4,4,129282,42,95,1,25-45,4.553876892,3.737669618,11.76975134
Jennifer,Perez,"210, rue Maillard",Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0187,6/5/1944,High School,Professional,F,M,1,2,1,5,69911,53,54,0,45-55,3.988984047,3.970291914,11.15497828
Willie,Ma,"24, place de Brazaville",Roncq,Nord,France,59223,1 (11) 500 555-0122,4/27/1944,Bachelors ,Management,M,M,1,2,0,5,119975,53,85,0,45-55,4.442651256,3.970291914,11.69503867
Claudia,McDonald,Altendorfer Straße 99,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0123,9/20/1944,Graduate Degree,Management,F,M,1,4,3,3,118672,53,85,0,45-55,4.442651256,3.970291914,11.68411866
Katie,Xie,2614 Park Glen Ct.,Watford,England,United Kingdom,WA3,1 (11) 500 555-0145,12/6/1944,Graduate Degree,Management,F,M,1,2,4,4,150709,53,96,1,45-55,4.564348191,3.970291914,11.9231061
Jenny,Chander,6177 Ana Mile,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0142,2/8/1944,Bachelors ,Management,F,M,1,3,4,4,141596,53,92,1,45-55,4.521788577,3.970291914,11.86073321
Joy,Alonso,1697 Charlotte Court,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0129,4/19/1944,Bachelors ,Management,F,M,1,3,4,4,137653,53,93,0,45-55,4.532599493,3.970291914,11.8324913
Rebekah,Johnsen,Welt Platz 9,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0126,7/21/1945,Graduate Degree,Management,F,M,1,4,4,4,159944,52,93,0,45-55,4.532599493,3.951243719,11.98257903
Meredith,Sanchez,"60, rue Lauriston",Paris,Seine (Paris),France,75005,1 (11) 500 555-0188,4/9/1946,Partial College,Professional,F,S,1,2,0,5,94581,51,52,0,45-55,3.951243719,3.931825633,11.45721189
Cara,Cai,Postfach 66 07 00,München,Hamburg,Germany,80074,1 (11) 500 555-0110,2/5/1946,Bachelors ,Management,F,S,1,4,4,4,141459,51,83,1,45-55,4.418840608,3.931825633,11.8597652
Nancy,Gonzalez,"6, rue Lafayette",Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0157,10/25/1954,High School,Professional,F,S,1,1,2,4,87631,43,68,1,25-45,4.219507705,3.761200116,11.3808901
Joe,Prasad,"440, rue de Linois",Paris,Seine (Paris),France,75016,1 (11) 500 555-0143,11/3/1954,High School,Professional,M,M,1,3,4,4,120670,43,142,1,25-45,4.955827058,3.761200116,11.70081483
Douglas,Perez,Wasserstr 25,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0147,4/20/1954,Partial High School,Professional,M,M,1,2,5,5,152819,43,163,1,25-45,5.093750201,3.761200116,11.93700949
Madison,Jenkins,Hauptstr 2929,Kassel,Hessen,Germany,34117,1 (11) 500 555-0184,11/14/1954,Partial College,Professional,F,M,1,4,4,4,118566,43,94,0,25-45,4.543294782,3.761200116,11.68322505
Alexandria,Diaz,873 South Ranchford Ct,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0141,5/6/1954,Partial College,Professional,F,M,0,4,4,4,146408,43,97,0,25-45,4.574710979,3.761200116,11.89415252
Ruben,Fernandez,989 Caravelle Ct,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0166,7/26/1954,High School,Professional,M,M,1,4,4,5,175942,43,154,0,25-45,5.036952602,3.761200116,12.07790967
Jaime,Sanz,2298 Pinto Rd,Watford,England,United Kingdom,WA3,1 (11) 500 555-0161,6/4/1954,High School,Professional,F,M,1,4,4,4,142320,43,101,1,25-45,4.615120517,3.761200116,11.86583332
Tony,Tang,Kurfürstenstr 5234,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0117,8/6/1953,Partial College,Professional,M,M,0,2,5,5,161722,44,165,0,25-45,5.105945474,3.784189634,11.99363409
Darryl,Xu,Krönerweg 6666,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0190,11/22/1953,Bachelors ,Management,M,M,0,2,5,5,173991,44,169,1,25-45,5.129898715,3.784189634,12.06675885
Javier,Sanz,"22, rue Saint Denis",Paris,Seine (Paris),France,75017,1 (11) 500 555-0114,7/25/1952,Partial College,Professional,M,S,1,2,1,4,117006,45,90,1,25-45,4.49980967,3.80666249,11.66998049
Nichole,Deng,8914 Amador Ct.,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0124,2/16/1952,Partial College,Professional,F,M,1,3,5,5,125818,45,102,1,25-45,4.624972813,3.80666249,11.7425917
Clinton,Navarro,Auf dem Ufer 764,Poing,Saarland,Germany,66041,1 (11) 500 555-0176,12/22/1951,Partial College,Professional,M,M,1,4,4,4,118051,46,142,1,45-55,4.955827058,3.828641396,11.67887201
Corey,Luo,Auf Der Steige 1010,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0133,9/12/1950,Partial College,Management,M,M,1,4,4,4,127684,47,147,0,45-55,4.990432587,3.850147602,11.75731374
Jimmy,Gomez,Postfach 20 99 99,Kassel,Hessen,Germany,34117,1 (11) 500 555-0143,12/20/1950,Partial College,Management,M,S,1,4,4,4,129525,47,129,1,45-55,4.859812404,3.850147602,11.77162919
Chelsea,Patel,6102 Lakeview Place,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0139,7/27/1950,Bachelors ,Management,F,M,1,3,5,5,142653,47,105,1,45-55,4.65396035,3.850147602,11.86817039
Alvin,Wang,658 Pecan Street,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0112,8/5/1950,Partial College,Management,M,M,1,3,5,5,175123,47,169,1,45-55,5.129898715,3.850147602,12.07324386
Cedric,Liang,2023 Flame Drive,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0192,3/11/1949,High School,Management,M,S,0,4,5,5,164967,48,146,1,45-55,4.983606622,3.871201011,12.01350073
Armando,Navarro,6957 Olivewood Ct.,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0159,8/8/1949,Partial College,Management,M,S,0,4,5,5,163941,48,153,1,45-55,5.030437921,3.871201011,12.00726189
Jonathon,Suarez,Dunckerstr 135,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0175,8/10/1948,Partial High School,Skilled Manual,M,M,0,4,1,4,107903,49,96,0,45-55,4.564348191,3.891820298,11.58898795
Phillip,Garcia,"48, rue des Berges",Orly,Val de Marne,France,94310,1 (11) 500 555-0199,6/22/1947,Partial High School,Skilled Manual,M,M,1,4,1,5,117506,50,97,0,45-55,4.574710979,3.912023005,11.67424468
Darryl,Liu,4404 Mildred Avenue,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0157,5/26/1975,Bachelors ,Professional,M,S,0,2,0,0,108380,22,76,1,Under 25,4.33073334,3.091042453,11.59339885
Lacey,Hu,5914 Overhill Rd,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0178,10/22/1975,Bachelors ,Professional,F,S,1,2,0,0,88627,22,50,0,Under 25,3.912023005,3.091042453,11.39219183
Niñia,Anand,2151 Twincreek Ct,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0116,12/26/1976,Bachelors ,Professional,F,M,1,2,0,0,82401,21,53,0,Under 25,3.970291914,3.044522438,11.31935285
Ronnie,Lu,1887 Mt. Diablo St,Perth,South Australia,Australia,6006,1 (11) 500 555-0113,1/11/1976,Bachelors ,Professional,M,M,1,2,0,0,114968,21,82,0,Under 25,4.406719247,3.044522438,11.65240911
Roy,Moreno,6500 Soto Street,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0187,7/26/1976,Bachelors ,Professional,M,S,0,2,0,0,126405,21,84,0,Under 25,4.430816799,3.044522438,11.74724632
Adrienne,Martin,5188 Duke Way,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0124,3/28/1975,Bachelors ,Professional,F,S,1,2,0,0,114661,22,47,1,Under 25,3.850147602,3.091042453,11.64973523
Darrell,Lal,8790 N. 108th St.,Seaford,Victoria,Australia,3198,1 (11) 500 555-0114,2/23/1974,Bachelors ,Professional,M,S,1,3,0,0,122391,23,73,1,Under 25,4.290459441,3.135494216,11.71497612
Jose,Carlson,9782 Joan Ave.,Geelong,Victoria,Australia,3220,1 (11) 500 555-0150,8/3/1974,Bachelors ,Professional,M,M,1,3,0,0,109427,23,80,0,Under 25,4.382026635,3.135494216,11.60301294
Jake,Gao,7348 Quail Court,Geelong,Victoria,Australia,3220,1 (11) 500 555-0179,5/12/1973,Bachelors ,Professional,M,S,1,3,0,0,128795,24,80,0,Under 25,4.382026635,3.17805383,11.76597727
Susan,She,3962 Cambelback Place,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0125,12/24/1973,Bachelors ,Professional,F,M,1,3,0,0,113813,24,56,0,Under 25,4.025351691,3.17805383,11.64231203
Arthur,Mehta,8586 D Kiska Ct.,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0197,3/19/1974,Bachelors ,Professional,M,S,1,2,0,0,114467,23,75,0,Under 25,4.317488114,3.135494216,11.64804185
Erika,Romero,5430 Park Glen Ct.,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0149,12/6/1973,Bachelors ,Professional,F,M,1,3,0,0,109461,24,62,1,Under 25,4.127134385,3.17805383,11.6033236
Tabitha,Moreno,1028 Indigo Ct.,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0192,3/11/1973,High School,Management,F,S,1,2,5,5,106199,24,98,1,Under 25,4.584967479,3.17805383,11.57306997
Kristin,She,4242 Coggins Dr.,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0121,2/5/1972,Bachelors ,Professional,F,M,0,3,0,0,109956,25,51,0,25-45,3.931825633,3.218875825,11.60783556
Dominic,Prasad,7962 Macaroon Drive,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0171,10/8/1973,Partial College,Management,M,M,1,3,5,5,160953,24,162,1,Under 25,5.087596335,3.17805383,11.98886768
Geoffrey,Fernandez,6819 Krueger Drive,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0123,11/20/1973,Partial High School,Professional,M,M,1,4,5,5,161544,24,174,1,Under 25,5.159055299,3.17805383,11.99253283
Gloria,Alonso,3318 N. 8th St.,Findon,South Australia,Australia,5023,1 (11) 500 555-0146,6/11/1973,Partial High School,Professional,F,S,1,4,5,5,140259,24,100,1,Under 25,4.605170186,3.17805383,11.85124599
Jay,Lopez,2842 Inverness Drive,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0154,11/13/1973,High School,Management,M,M,1,4,5,5,153183,24,167,1,Under 25,5.117993812,3.17805383,11.93938856
Abby,Sanchez,347 San Simeon Dr.,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0118,7/23/1972,Bachelors ,Professional,F,M,1,3,0,0,103643,25,55,0,25-45,4.007333185,3.218875825,11.54870758
Devon,Deng,4587 Sunset Meadows,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0172,11/1/1972,Bachelors ,Professional,M,S,0,3,0,0,132151,25,77,1,25-45,4.343805422,3.218875825,11.79170049
Katrina,Chande,7834 Roux Court,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0139,7/28/1972,High School,Management,F,M,0,3,5,5,98828,25,102,1,25-45,4.624972813,3.218875825,11.50113624
Jake,Guo,9605 Pheasant Circle,Findon,South Australia,Australia,5023,1 (11) 500 555-0194,3/25/1971,Bachelors ,Professional,M,S,1,4,0,0,133643,26,77,1,25-45,4.343805422,3.258096538,11.80292734
Jeffery,Lu,9644 55th St.,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0113,7/5/1971,High School,Management,M,S,1,3,5,5,130580,26,146,1,25-45,4.983606622,3.258096538,11.77974134
Lindsay,Chander,4463 Temple Court,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0119,11/17/1971,High School,Management,F,M,1,4,5,5,90792,26,107,1,25-45,4.672828834,3.258096538,11.41632645
Colin,Zhu,3788 Bahia Vista Court,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0114,10/15/1970,Bachelors ,Professional,M,M,0,4,0,0,130107,27,86,0,25-45,4.454347296,3.295836866,11.77611247
George,Fernandez,4363 Galindo Street,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0146,8/13/1970,High School,Management,M,M,1,4,5,5,125615,27,162,0,25-45,5.087596335,3.295836866,11.74097695
Brittney,Zhang,6514 Morello Ave.,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0164,9/16/1970,Partial High School,Professional,F,S,1,4,5,5,93888,27,92,1,25-45,4.521788577,3.295836866,11.44985786
Tamara,Sun,8333 Polk Street,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0148,4/7/1970,High School,Management,F,M,1,4,5,5,123369,27,102,1,25-45,4.624972813,3.295836866,11.72293514
Kristine,Gill,1833 Worth Ct,Findon,South Australia,Australia,5023,1 (11) 500 555-0127,10/10/1970,Partial High School,Professional,F,S,1,4,5,5,121641,27,94,1,25-45,4.543294782,3.295836866,11.70882936
Marshall,Yuan,8577 Dies Dorados,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0177,4/28/1971,Partial High School,Professional,M,M,1,4,5,5,157933,26,166,0,25-45,5.111987788,3.258096538,11.96992617
Janet,Browning,209 Richland Dr.,Melton,Victoria,Australia,3337,1 (11) 500 555-0152,12/24/1971,Partial High School,Management,F,M,1,4,5,5,144467,26,107,1,25-45,4.672828834,3.258096538,11.88080639
Alexandra,Carter,"4212, rue Saint-Lazare",Kirkland,Washington,United States,98033,894-555-0115,8/3/1964,Partial College,Professional,F,M,1,3,5,5,108049,33,107,0,25-45,4.672828834,3.496507561,11.59034011
Kelly,Russell,319 Revision Dr,Downey,California,United States,90241,640-555-0129,3/18/1972,Graduate Degree,Professional,F,M,1,0,0,1,92692,25,50,0,25-45,3.912023005,3.218875825,11.43703745
Charles,Cox,4480 Las Trampas Road,Los Angeles,California,United States,90012,862-555-0121,1/22/1972,Graduate Degree,Professional,M,S,1,0,0,1,119573,25,79,0,25-45,4.369447852,3.218875825,11.69168234
Sara,Morris,4365 Brook Way,El Cajon,California,United States,92020,813-555-0119,6/7/1970,Bachelors ,Skilled Manual,F,M,1,1,1,1,52826,27,56,0,25-45,4.025351691,3.295836866,10.87475877
Tamara,Ma,515 Wiget Lane,Bremerton,Washington,United States,98312,837-555-0130,9/24/1969,Bachelors ,Skilled Manual,F,S,1,0,2,2,62823,28,61,0,25-45,4.110873864,3.33220451,11.04807653
Jamie,Huang,312 Via Del Verdes,Colma,California,United States,94014,410-555-0145,7/13/1969,Bachelors ,Skilled Manual,F,S,1,0,2,2,39008,28,58,1,25-45,4.060443011,3.33220451,10.57152203
Taylor,Moore,9117 Jacqueline Way,Newton,British Columbia,Canada,V2L3W8,161-555-0178,7/19/1971,Graduate Degree,Professional,F,S,1,0,0,1,94292,26,51,0,25-45,3.931825633,3.258096538,11.45415163
Jordan,Long,3733 Water Street,Sooke,British Columbia,Canada,V0,445-555-0153,4/10/1971,Graduate Degree,Professional,M,M,1,0,0,1,106897,26,85,0,25-45,4.442651256,3.258096538,11.57962103
Ethan,Thompson,8452 Green Street,Vancouver,British Columbia,Canada,V7L 4J4,450-555-0194,1/13/1971,Graduate Degree,Professional,M,M,1,0,0,1,115313,26,80,1,25-45,4.382026635,3.258096538,11.65540545
